"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","FirstFlrSF","SecondFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
440,50,"RL",67,12354,"Pave","1","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,8,1920,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","4","1","3","6",0,"6",0,684,684,"GasA","Gd","Y","SBrkr",684,512,0,1196,"0","0","1","0","3","1","Gd",7,"Typ","0","NoFire","6",2005,"3","2",528,"5","5","Y",0,46,0,0,0,0,"NoPool","1","3",800,8,"2009","ConLI","Normal",11.6082356447746
441,20,"RL",105,15431,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",200,"Ex","TA","PConc","1","4","2","3",1767,"1",539,788,3094,"GasA","Ex","Y","SBrkr",2402,0,0,2402,"1","0","2","0","2","1","Ex",10,"Typ","2","3","2",2008,"1","3",672,"5","5","Y",0,72,0,0,170,0,"NoPool","NoFence","None",0,4,"2009","WD","Normal",13.2267233927286
442,90,"RL",92,12108,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,4,1955,1955,"Gable","CompShg","VinylSd","VinylSd","BrkFace",270,"TA","TA","CBlock","4","4","4","1",133,"6",0,1307,1440,"GasA","TA","N","FuseF",1440,0,0,1440,"0","0","2","0","4","2","Fa",8,"Typ","0","NoFire","NoGarage",1955,"NoGarage","0",0,"NoGarage","NoGarage","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,9,"2008","WD","Normal",11.6784399034478
443,50,"RM",52,6240,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,7,1930,1992,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","4","4","4","6",0,"6",0,1078,1078,"GasA","TA","Y","SBrkr",1128,445,0,1573,"0","0","2","0","3","1","TA",8,"Typ","1","3","6",1930,"3","2",360,"5","5","P",0,0,0,0,0,0,"NoPool","NoFence","None",0,6,"2008","WD","Normal",12.0008917945901
444,120,"RL",53,3922,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","WdShing","Wd Shng","BrkFace",72,"Gd","TA","PConc","1","4","1","6",0,"6",0,1258,1258,"GasA","Ex","Y","SBrkr",1258,0,0,1258,"0","0","2","0","2","1","Gd",6,"Typ","1","3","2",2007,"1","3",648,"5","5","Y",144,16,0,0,0,0,"NoPool","NoFence","None",0,6,"2007","New","Partial",12.0581525154536
445,60,"RL",70,8750,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","3","4","4","3",642,"6",0,273,915,"GasA","Ex","Y","SBrkr",933,975,0,1908,"1","0","2","1","4","1","Gd",8,"Typ","1","5","2",1994,"3","2",493,"5","5","Y",144,133,0,0,0,0,"NoPool","NoFence","None",0,7,"2008","WD","Normal",12.2548628096996
446,20,"RL",73,9855,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,5,1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","4","4","4","6",0,"6",0,1436,1436,"GasA","Fa","Y","SBrkr",1689,0,0,1689,"0","0","1","0","3","1","TA",7,"Typ","1","3","2",1956,"3","2",480,"5","5","Y",0,0,0,0,0,0,"NoPool","3","None",0,11,"2009","COD","Normal",11.7558716435806
447,20,"RL",137,16492,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","NAmes","PosA","Norm","1Fam","1Story",6,6,1966,2002,"Gable","CompShg","BrkFace","Plywood","None",0,"Gd","TA","CBlock","4","4","4","1",247,"5",713,557,1517,"GasA","Ex","Y","SBrkr",1888,0,0,1888,"0","0","2","1","2","1","Gd",6,"Mod","1","3","2",1966,"1","2",578,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,6,"2010","WD","Normal",12.1547793511426
448,60,"RL",0,11214,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","3","4","4","6",0,"6",0,930,930,"GasA","Gd","Y","SBrkr",956,930,0,1886,"0","0","2","1","4","1","Gd",10,"Typ","1","5","2",1998,"1","2",431,"5","5","Y",89,0,0,0,0,0,"NoPool","NoFence","None",0,7,"2006","WD","Normal",12.2055725204885
449,50,"RM",50,8600,"Pave","NoAlley","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,6,1937,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","4","4","4","6",0,"6",0,780,780,"GasA","TA","Y","SBrkr",780,596,0,1376,"0","0","2","0","3","1","TA",7,"Typ","1","3","6",1937,"3","1",198,"5","5","N",0,0,0,0,0,0,"NoPool","NoFence","None",0,6,"2006","WD","Normal",11.6910716503537
450,50,"RM",50,6000,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",3,7,1948,2002,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","4","4","4","1",331,"6",0,318,649,"GasA","Ex","Y","SBrkr",679,504,0,1183,"0","0","1","1","2","1","TA",6,"Typ","0","NoFire","6",1981,"3","1",308,"5","5","Y",0,176,0,0,0,0,"NoPool","NoFence","None",0,6,"2007","WD","Normal",11.6952470217642
451,30,"RM",70,5684,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",6,8,1930,2005,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","4","4","4","6",0,"6",0,813,813,"GasA","Ex","Y","FuseA",813,0,0,813,"0","0","1","0","2","1","Gd",5,"Typ","0","NoFire","6",1932,"3","1",270,"2","2","N",0,113,0,0,0,0,"NoPool","NoFence","None",0,6,"2006","WD","Normal",11.6082356447746
452,20,"RL",62,70761,"Pave","NoAlley","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",7,5,1975,1975,"Gable","WdShngl","Plywood","Plywood","None",0,"TA","TA","CBlock","3","4","2","1",655,"6",0,878,1533,"GasA","TA","Y","SBrkr",1533,0,0,1533,"1","0","2","0","2","1","Gd",5,"Typ","2","5","2",1975,"3","2",576,"5","5","Y",200,54,0,0,0,0,"NoPool","NoFence","None",0,12,"2006","WD","Normal",12.5425448821514
453,60,"RL",0,9303,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",6,5,1996,1997,"Hip","CompShg","VinylSd","VinylSd","BrkFace",42,"Gd","TA","PConc","1","4","4","1",742,"6",0,130,872,"GasA","Ex","Y","SBrkr",888,868,0,1756,"1","0","2","1","3","1","TA",7,"Typ","0","NoFire","2",1996,"1","2",422,"5","5","Y",144,122,0,0,0,0,"NoPool","NoFence","None",0,7,"2007","WD","Normal",12.2258752728264
454,60,"FV",75,9000,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","3","4","4","6",0,"6",0,768,768,"GasA","Ex","Y","SBrkr",786,804,0,1590,"0","0","2","1","3","1","Gd",6,"Typ","0","NoFire","2",2008,"2","2",676,"5","5","Y",0,30,0,0,0,0,"NoPool","NoFence","None",0,6,"2009","WD","Normal",12.2548628096996
455,90,"RL",63,9297,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",5,5,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","4","4","4","1",1606,"6",0,122,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,"2","0","2","0","4","2","TA",8,"Typ","0","NoFire","6",1976,"3","2",560,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,7,"2006","WD","Family",12.1441972418121
456,20,"RL",80,9600,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1973,1973,"Hip","CompShg","HdBoard","HdBoard","BrkFace",320,"TA","TA","CBlock","4","4","4","1",916,"6",0,326,1242,"GasA","Fa","Y","SBrkr",1242,0,0,1242,"0","0","1","1","3","1","TA",6,"Typ","1","5","2",1973,"3","2",528,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,9,"2007","WD","Normal",12.0753943218881
457,70,"RM",34,4571,"Pave","1","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,5,1916,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","4","4","4","6",0,"6",0,624,624,"GasA","Fa","N","SBrkr",624,720,0,1344,"0","0","1","0","4","1","TA",7,"Typ","0","NoFire","6",1916,"3","3",513,"2","2","Y",0,0,96,0,0,0,"NoPool","NoFence","None",0,5,"2008","COD","Abnorml",11.4927227576527
458,20,"RL",0,53227,"Pave","NoAlley","IR1","Low","AllPub","CulDSac","Mod","ClearCr","Norm","Norm","1Fam","1Story",4,6,1954,1994,"Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","TA","CBlock","3","4","2","2",1116,"6",0,248,1364,"GasA","Ex","Y","SBrkr",1663,0,0,1663,"1","0","1","0","2","1","Gd",6,"Min1","2","3","2",1954,"1","2",529,"5","5","Y",224,137,0,0,0,0,"NoPool","NoFence","None",0,3,"2008","WD","Normal",12.4529327234617
459,70,"RM",0,5100,"Pave","1","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,7,1925,1996,"Hip","CompShg","Stucco","Wd Shng","None",0,"TA","Gd","PConc","4","4","4","6",0,"6",0,588,588,"GasA","Fa","Y","SBrkr",833,833,0,1666,"0","0","1","0","3","1","Gd",7,"Typ","1","3","6",1925,"3","1",228,"5","5","Y",192,63,0,0,0,0,"NoPool","3","None",0,6,"2008","WD","Normal",11.9891596439666
460,50,"RL",0,7015,"Pave","NoAlley","IR1","Bnk","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,4,1950,1950,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",161,"TA","TA","CBlock","4","4","4","4",185,"6",0,524,709,"GasA","TA","Y","SBrkr",979,224,0,1203,"1","0","1","0","3","1","Gd",5,"Typ","1","5","6",1950,"3","1",352,"5","5","Y",0,0,248,0,0,0,"NoPool","NoFence","None",0,7,"2009","WD","Normal",11.6082356447746
461,60,"FV",75,8004,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Somerst","RRAn","Norm","1Fam","2Story",8,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",110,"Gd","TA","PConc","3","4","4","3",544,"6",0,288,832,"GasA","Ex","Y","SBrkr",832,1103,0,1935,"1","0","2","1","3","1","TA",8,"Typ","0","NoFire","4",2009,"1","2",552,"5","5","Y",0,150,0,0,0,0,"NoPool","NoFence","None",0,12,"2009","New","Partial",12.4815619372163
462,70,"RL",60,7200,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story",7,9,1936,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","PConc","3","2","4","1",350,"2",210,0,560,"GasA","Ex","Y","SBrkr",575,560,0,1135,"1","0","1","0","3","1","Gd",6,"Typ","0","NoFire","6",1971,"2","2",576,"5","5","Y",256,0,0,0,0,0,"NoPool","3","None",0,4,"2009","WD","Normal",11.9511803959014
463,20,"RL",60,8281,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","4","4","4","5",553,"2",311,0,864,"GasA","Gd","Y","SBrkr",864,0,0,864,"0","0","1","0","3","1","TA",5,"Typ","1","4","6",1965,"3","1",360,"5","5","Y",0,0,236,0,0,0,"NoPool","2","None",0,12,"2009","WD","Normal",11.0410480813427
464,70,"RL",74,11988,"Pave","NoAlley","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story",6,7,1934,1995,"Hip","CompShg","Stucco","Stucco","None",0,"TA","TA","CBlock","4","4","4","4",326,"6",0,389,715,"GasA","Fa","Y","FuseA",849,811,0,1660,"0","0","1","1","3","1","TA",6,"Typ","1","3","6",1939,"3","1",240,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,8,"2008","WD","Normal",12.1479137313566
465,20,"RL",60,8430,"Pave","NoAlley","Reg","HLS","AllPub","Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story",5,5,1978,1978,"Gable","CompShg","HdBoard","HdBoard","BrkFace",136,"TA","TA","CBlock","3","4","4","5",616,"6",0,424,1040,"GasA","TA","Y","SBrkr",1040,0,0,1040,"0","0","2","0","3","1","TA",5,"Typ","0","NoFire","NoGarage",1978,"NoGarage","0",0,"NoGarage","NoGarage","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,8,"2009","WD","Normal",11.7280368445872
466,120,"RM",0,3072,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",18,"Gd","TA","PConc","3","4","4","6",0,"6",0,1375,1375,"GasA","Ex","Y","SBrkr",1414,0,0,1414,"0","0","2","0","2","1","Gd",6,"Typ","1","5","2",2004,"1","2",398,"5","5","Y",144,20,0,0,0,0,"NoPool","NoFence","None",0,5,"2006","WD","Normal",12.0936875149354
467,20,"RL",85,10628,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,1970,1970,"Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","Gd","CBlock","4","2","2","3",778,"6",0,499,1277,"GasA","TA","Y","SBrkr",1277,0,0,1277,"1","0","1","0","2","1","TA",5,"Typ","1","4","2",1970,"3","2",526,"5","5","Y",0,0,0,0,176,0,"NoPool","2","None",0,4,"2007","WD","Normal",12.0257490913989
468,70,"RL",79,9480,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","2Story",5,7,1942,1995,"Gable","CompShg","MetalSd","MetalSd","Stone",224,"TA","TA","CBlock","4","4","4","4",386,"6",0,342,728,"GasA","Ex","Y","SBrkr",888,756,0,1644,"0","0","1","1","3","1","Gd",7,"Typ","2","3","2",1942,"3","1",312,"5","5","Y",168,0,0,0,0,0,"NoPool","NoFence","None",0,6,"2007","WD","Normal",11.8947807074393
469,20,"RL",98,11428,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",248,"Gd","TA","PConc","3","4","4","6",0,"6",0,1626,1626,"GasA","Ex","Y","SBrkr",1634,0,0,1634,"0","0","2","0","3","1","Gd",7,"Typ","1","3","2",2006,"2","3",866,"5","5","Y",0,44,0,0,0,0,"NoPool","NoFence","None",0,5,"2007","WD","Normal",12.4292161968444
470,60,"RL",76,9291,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",6,5,1993,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,"Gd","TA","PConc","3","4","4","3",426,"6",0,406,832,"GasA","Ex","Y","SBrkr",832,878,0,1710,"0","0","2","1","3","1","Gd",7,"Typ","0","NoFire","2",1993,"2","2",506,"5","5","Y",144,70,0,0,0,0,"NoPool","NoFence","None",0,6,"2008","WD","Normal",12.1388638958367
471,120,"RL",0,6820,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1985,1985,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","3","4","1","3",368,"2",1120,0,1488,"GasA","TA","Y","SBrkr",1502,0,0,1502,"1","0","1","1","1","1","Gd",4,"Typ","0","NoFire","2",1985,"2","2",528,"5","5","Y",0,54,0,0,140,0,"NoPool","NoFence","None",0,6,"2010","WD","Normal",12.2643415536542
472,60,"RL",92,11952,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,6,1977,1977,"Mansard","WdShake","WdShing","Plywood","None",0,"TA","TA","CBlock","3","4","4","6",0,"6",0,808,808,"GasA","TA","Y","SBrkr",1161,808,0,1969,"0","0","2","1","3","1","TA",8,"Typ","1","3","2",1977,"2","2",534,"5","5","Y",0,0,0,0,276,0,"NoPool","NoFence","None",0,11,"2007","WD","Normal",12.1547793511426
473,180,"RM",35,3675,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SLvl",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"TA","TA","PConc","3","4","2","3",459,"6",0,88,547,"GasA","Ex","Y","SBrkr",1072,0,0,1072,"1","0","1","0","2","1","TA",5,"Typ","0","NoFire","3",2005,"2","2",525,"5","5","Y",0,28,0,0,0,0,"NoPool","NoFence","None",0,6,"2008","WD","Normal",11.9049675527463
474,20,"RL",110,14977,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",304,"Gd","TA","PConc","1","4","2","3",1350,"6",0,626,1976,"GasA","Ex","Y","SBrkr",1976,0,0,1976,"1","0","2","0","2","1","Gd",7,"Typ","1","1","2",2006,"2","3",908,"5","5","Y",250,63,0,0,0,0,"NoPool","NoFence","None",0,7,"2007","New","Partial",12.9945300058944
475,120,"RL",41,5330,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2000,2000,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","3","4","1","3",1196,"6",0,298,1494,"GasA","Ex","Y","SBrkr",1652,0,0,1652,"1","0","2","0","2","1","Ex",6,"Typ","0","NoFire","2",2000,"2","2",499,"5","5","Y",96,48,0,0,0,0,"NoPool","NoFence","None",0,8,"2007","WD","Normal",12.4332082181139
476,20,"RL",80,8480,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1963,1963,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","4","4","4","3",630,"6",0,340,970,"GasA","TA","Y","SBrkr",970,0,0,970,"1","0","1","0","2","1","TA",5,"Typ","0","NoFire","6",1996,"3","2",624,"5","5","Y",0,24,0,0,192,0,"NoPool","NoFence","None",0,7,"2007","WD","Normal",11.7943379244084
477,20,"RL",75,13125,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",215,"TA","TA","PConc","3","4","2","3",994,"6",0,484,1478,"GasA","Ex","Y","SBrkr",1493,0,0,1493,"1","0","2","0","3","1","Gd",7,"Typ","1","5","2",1997,"1","2",508,"5","5","Y",140,39,0,0,0,0,"NoPool","NoFence","None",0,4,"2008","WD","Normal",12.2496109475447
478,60,"RL",105,13693,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",772,"Ex","TA","PConc","3","4","1","6",0,"6",0,2153,2153,"GasA","Ex","Y","SBrkr",2069,574,0,2643,"0","0","2","1","3","1","Ex",9,"Typ","1","3","4",2006,"1","3",694,"5","5","Y",414,84,0,0,0,0,"NoPool","NoFence","None",0,3,"2007","WD","Normal",12.8479265317026
479,20,"RL",79,10637,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2007,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",336,"Gd","TA","PConc","1","4","2","3",1288,"6",0,417,1705,"GasA","Ex","Y","SBrkr",1718,0,0,1718,"1","0","2","0","3","1","Gd",7,"Typ","1","3","2",2007,"2","3",826,"5","5","Y",208,44,0,0,0,0,"NoPool","NoFence","None",0,9,"2009","WD","Normal",12.6014874177848
480,30,"RM",50,5925,"Pave","NoAlley","Reg","Bnk","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,1937,2000,"Hip","CompShg","Stucco","Stucco","BrkCmn",435,"TA","TA","BrkTil","2","4","4","5",168,"6",0,739,907,"GasA","TA","Y","SBrkr",1131,0,0,1131,"0","0","1","0","2","1","TA",7,"Typ","0","NoFire","6",1995,"3","2",672,"5","5","Y",0,72,0,0,0,0,"NoPool","3","None",0,3,"2007","WD","Alloca",11.40166982941
481,20,"RL",98,16033,"Pave","NoAlley","IR1","Lvl","AllPub","FR2","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",378,"Gd","TA","PConc","1","4","2","3",1261,"6",0,572,1833,"GasA","Ex","Y","SBrkr",1850,0,0,1850,"1","0","2","0","3","1","Gd",8,"Typ","1","3","2",2004,"1","3",772,"5","5","Y",519,112,0,0,0,0,"NoPool","NoFence","None",0,3,"2006","WD","Normal",12.6946526603488
482,20,"RL",72,11846,"Pave","NoAlley","IR1","HLS","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",562,"Gd","TA","PConc","1","4","2","3",1567,"6",0,225,1792,"GasA","Ex","Y","SBrkr",1792,0,0,1792,"1","0","2","0","2","1","Ex",6,"Typ","1","3","2",2003,"1","3",874,"5","5","Y",206,49,0,0,0,0,"NoPool","NoFence","None",0,8,"2006","WD","Normal",12.8320110763967
483,70,"RM",50,2500,"Pave","2","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8,1915,2005,"Gable","CompShg","Stucco","Stucco","None",0,"Gd","TA","PConc","4","4","4","1",299,"6",0,611,910,"GasA","Ex","Y","SBrkr",916,910,0,1826,"1","0","1","1","4","1","Ex",7,"Min2","1","3","2",1915,"3","1",164,"2","2","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,6,"2009","WD","Normal",11.9511803959014
484,120,"RM",32,4500,"Pave","NoAlley","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","Twnhs","1Story",6,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",116,"TA","TA","PConc","1","4","4","3",897,"6",0,319,1216,"GasA","Ex","Y","SBrkr",1216,0,0,1216,"1","0","2","0","2","1","TA",5,"Typ","0","NoFire","2",1998,"3","2",402,"5","5","Y",0,125,0,0,0,0,"NoPool","NoFence","None",0,5,"2006","WD","Normal",12.0076217068063
485,20,"RL",0,7758,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1962,2001,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","Gd","CBlock","4","4","4","1",588,"6",0,411,999,"GasA","Gd","Y","SBrkr",999,0,0,999,"1","0","1","0","3","1","Gd",6,"Typ","0","NoFire","6",1963,"3","1",264,"5","5","Y",0,132,0,0,0,0,"NoPool","NoFence","None",0,3,"2007","WD","Normal",11.7943379244084
486,20,"RL",80,9600,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1950,2007,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","CBlock","4","4","4","1",607,"6",0,506,1113,"GasA","Gd","Y","SBrkr",1113,0,0,1113,"0","0","1","0","3","1","Gd",5,"Typ","1","3","2",1950,"3","1",264,"5","5","Y",0,80,120,0,0,0,"NoPool","NoFence","None",0,7,"2009","WD","Normal",11.8981878657609
487,20,"RL",79,10289,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1965,1965,"Hip","CompShg","MetalSd","MetalSd","BrkFace",168,"TA","TA","CBlock","4","4","4","1",836,"6",0,237,1073,"GasA","TA","Y","SBrkr",1073,0,0,1073,"1","0","1","1","3","1","TA",6,"Typ","0","NoFire","2",1965,"2","2",515,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,6,"2007","WD","Normal",11.9576112862317
488,20,"RL",70,12243,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1971,1971,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","3","4","1","1",998,"6",0,486,1484,"GasA","Gd","Y","SBrkr",1484,0,0,1484,"0","0","2","0","3","1","TA",7,"Typ","1","5","2",1971,"3","2",487,"5","5","Y",224,0,0,0,180,0,"NoPool","NoFence","None",0,2,"2007","WD","Normal",12.0725412529057
489,190,"RL",60,10800,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",5,4,1900,1970,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","CBlock","4","1","4","2",664,"6",0,290,954,"GasA","TA","N","FuseA",1766,648,0,2414,"0","0","2","0","3","2","TA",10,"Mod","1","3","2",1970,"3","2",520,"5","2","N",142,0,0,0,0,0,"NoPool","NoFence","None",0,5,"2006","ConLD","Normal",11.982929094216
